,EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Eat,Max,Min,Mean,StD,RMS,FFT
12189,2,-14,-1,-11,-32,-1,-2,-6,False,2,-32,-8.125,11.076841994513986,13.167194082263693,-65.0
12190,-4,2,2,2,16,6,-1,-6,False,16,-6,2.125,6.770471602058878,6.680194607943694,17.0
12191,-9,-11,-6,-2,4,-3,0,-1,False,4,-11,-3.5,4.928053803045811,5.787918451395113,-28.0
12192,2,-11,-5,-5,-24,-6,-3,-6,False,2,-24,-7.25,7.667184247539268,10.198039027185569,-58.0
12193,11,10,-3,-2,-13,-3,-1,0,False,11,-13,-0.125,7.679983258910325,7.185053931599957,-1.0
12194,-10,-3,5,1,-18,-5,-1,-3,False,5,-18,-4.25,7.0660152440092725,7.858116822750856,-34.0
12195,-33,-26,-2,-2,-34,-3,-2,-2,False,-2,-34,-13.0,15.090204959319992,19.189841062395487,-104.0
12196,-9,-4,-5,-1,-1,0,-3,-2,False,0,-9,-3.125,2.900123150094541,4.138236339311712,-25.0
12197,18,25,2,-3,-12,-2,3,2,False,25,-12,4.125,11.873590141871281,11.847995611072786,33.0
12198,6,-7,3,5,11,0,1,3,False,11,-7,2.75,5.203021100421232,5.5901699437494745,22.0
12199,21,0,-3,2,16,-3,-5,0,False,21,-5,3.5,9.606545387688245,9.643650760992955,28.0
12200,-5,10,-2,4,17,-2,-1,-7,False,17,-7,1.75,8.137216091163225,7.810249675906654,14.0
12201,9,11,4,2,27,7,1,2,False,27,1,7.875,8.526220063511648,11.208255885729947,63.0
12202,4,-5,10,20,-19,-15,-3,-2,False,20,-19,-1.25,12.69139190835381,11.937336386313321,-10.0
12203,-12,0,-4,-5,-9,-6,-1,-1,False,0,-12,-4.75,4.200340122282616,6.164414002968976,-38.0
12204,-8,-3,-5,-13,-30,-4,-2,-1,False,-1,-30,-8.25,9.587938851941612,12.186057606953941,-66.0
12205,6,-3,-1,7,17,2,1,-9,False,17,-9,2.5,7.745966692414834,7.664854858377946,20.0
12206,38,13,4,1,9,4,-3,0,False,38,-3,8.25,13.046619704516788,14.730919862656235,66.0
12207,-12,-14,-1,1,32,11,0,0,False,32,-14,2.125,14.396800239735812,13.63359820443598,17.0
12208,-11,-4,1,1,12,7,2,2,False,12,-11,1.25,6.840008354213778,6.519202405202649,10.0
12209,-6,-3,-2,5,-1,-5,-2,-2,False,5,-6,-2.0,3.295017884191656,3.6742346141747673,-16.0
12210,-3,-5,-5,0,0,1,1,12,False,12,-5,0.125,5.409977554746151,5.062114182829147,1.0
12211,25,12,-5,-8,-20,-7,0,3,False,25,-20,0.0,13.711309200802088,12.82575533838066,0.0
12212,-6,-15,-4,-7,-12,0,-1,1,False,1,-15,-5.5,5.732115042211108,7.681145747868608,-44.0
12213,-12,-25,-3,-4,-21,-3,-4,-6,False,-3,-25,-9.75,8.74642784226795,12.727922061357855,-78.0
12214,7,11,1,-3,6,-3,2,4,False,11,-3,3.125,4.882549100038392,5.533985905294664,25.0
12215,5,2,-3,-4,1,-1,-1,3,False,5,-4,0.25,3.0589447293376937,2.8722813232690143,2.0
12216,-3,-7,1,18,57,13,0,0,False,57,-7,9.875,20.773867512540157,21.797362225737317,79.0
12217,-2,-2,2,0,-3,-3,-1,3,False,3,-3,-0.75,2.2519832529192065,2.23606797749979,-6.0
12218,-1,-3,-7,-5,-3,-2,-1,-9,False,-1,-9,-3.875,2.900123150094541,4.7302219821061255,-31.0
12219,5,5,11,-1,-4,-2,-3,2,False,11,-4,1.625,5.125217765408329,5.062114182829147,13.0
12220,0,-1,2,-3,2,-1,-2,-1,False,2,-3,-0.5,1.7728105208558367,1.7320508075688772,-4.0
12221,0,-7,-2,0,-11,-2,1,-4,False,1,-11,-3.125,4.086126352846736,4.937104414532874,-25.0
12222,14,28,3,-4,-9,-7,-3,-17,False,28,-17,0.625,14.292230656648988,13.383758814324173,5.0
12223,-4,6,4,5,6,0,0,0,False,6,-4,2.125,3.6425069859723185,4.0155946010522525,17.0
12224,-19,-7,-3,-7,-20,-4,9,2,False,9,-20,-6.125,9.77515071129706,11.00568035152757,-49.0
12225,-11,-1,-6,6,23,2,5,1,False,23,-11,2.375,10.056092680559383,9.701803955966128,19.0
12226,8,3,-3,2,1,2,-5,1,False,8,-5,1.125,3.9074105418879577,3.824264635194589,9.0
12227,-6,-2,-4,-4,-11,-7,-5,-4,False,-2,-11,-5.375,2.7222627143085005,5.947688626685159,-43.0
12228,-15,-14,-9,-13,-17,-4,4,-1,False,4,-17,-8.625,7.539183358579741,11.141139977578597,-69.0
12229,3,11,-2,27,64,5,-4,2,False,64,-4,13.25,22.676293473896603,25.0099980007996,106.0
12230,-1,4,11,6,7,-2,-6,-3,False,11,-6,2.0,5.855400437691199,5.830951894845301,16.0
12231,-16,-24,-10,-22,-50,-1,1,-3,False,1,-50,-15.625,16.79232392663811,22.155699041104526,-125.0
12232,-26,-7,7,3,24,3,-5,-4,False,24,-26,-0.625,14.171777789476016,13.271209439986997,-5.0
12233,4,-2,6,1,-17,2,3,2,False,6,-17,-0.125,7.199950396654529,6.73609679265374,-1.0
12234,2,-11,-2,-7,-8,-1,1,5,False,5,-11,-2.625,5.527528509973641,5.798706752371601,-21.0
12235,3,81,22,2,6,1,3,4,False,81,1,15.25,27.410894601547444,29.832867780352597,122.0
12236,2,-3,-8,-1,-4,-6,-4,-14,False,2,-14,-4.75,4.803272693844122,6.5383484153110105,-38.0
12237,3,-30,-7,26,28,2,-3,2,False,28,-30,2.625,18.43860468845576,17.4463463223679,21.0
12238,3,5,-3,-2,-15,-4,-1,4,False,5,-15,-1.625,6.368168608679533,6.174544517614234,-13.0
12239,-13,-16,-4,-16,-20,-2,-22,-2,False,-2,-22,-11.875,8.114141095290721,14.093438189455403,-95.0
12240,6,-10,-3,10,12,1,0,5,False,12,-10,2.625,7.170126518110701,7.202430145443967,21.0
12241,4,-2,-4,-11,-18,-3,7,1,False,7,-18,-3.25,8.066686343935071,8.215838362577491,-26.0
12242,1,2,-6,-18,-32,3,3,8,False,8,-32,-4.875,13.527089223374807,13.560051622320618,-39.0
12243,-3,-4,-6,-5,-19,-4,3,0,False,3,-19,-4.75,6.453127702351561,7.681145747868608,-38.0
12244,3,10,4,1,4,7,1,2,False,10,1,4.0,3.116774889895918,4.949747468305833,32.0
12245,-5,-19,-2,-2,7,-3,-2,-9,False,7,-19,-4.375,7.405355205139434,8.19298480408697,-35.0
12246,-1,-4,-5,-1,11,-1,-2,3,False,11,-5,0.0,5.0426750270636544,4.716990566028302,0.0
12247,-2,-2,-6,-9,10,-9,2,0,False,10,-9,-2.0,6.301927142889365,6.224949798994366,-16.0
12248,-4,-2,-2,-2,-6,-1,-2,-10,False,-1,-10,-3.625,3.020761493398643,4.596194077712559,-29.0
12249,19,7,-2,-5,6,-5,-11,-5,False,19,-11,0.5,9.591663046625438,8.986100377805714,4.0
12250,-6,-8,2,9,11,4,0,-13,False,11,-13,-0.125,8.374067112222113,7.834219807996199,-1.0
12251,-3,-8,7,2,-1,6,9,10,False,10,-8,2.75,6.363961030678928,6.557438524302,22.0
12252,6,-7,-3,0,3,-5,-2,3,False,6,-7,-0.625,4.438065859293728,4.198213905936666,-5.0
12253,6,11,-5,1,6,1,1,-2,False,11,-5,2.375,5.069164484550543,5.303300858899107,19.0
12254,-3,3,3,-8,-25,-3,1,9,False,9,-25,-2.875,10.287822204640092,10.043654713300333,-23.0
12255,1,-4,-5,-7,-11,-7,-8,-30,False,1,-30,-8.875,9.21857596688029,12.374368670764582,-71.0
12256,-4,6,1,-3,-17,-4,-2,2,False,6,-17,-2.625,6.759913355319621,6.846531968814577,-21.0
12257,8,5,-3,8,22,-3,-9,-4,False,22,-9,3.0,9.856107606091623,9.695359714832659,24.0
12258,8,-1,1,2,14,3,0,-19,False,14,-19,1.0,9.471762545286158,8.916277250063503,8.0
12259,19,-1,3,2,6,-7,-29,-4,False,19,-29,-1.375,13.637527006651274,12.83062742035634,-11.0
12260,9,4,-4,3,22,1,3,9,False,22,-4,5.875,7.754031209635412,9.334077351297235,47.0
12261,-13,1,2,-6,-11,8,17,8,False,17,-13,0.75,10.306031521118383,9.669539802906858,6.0
12262,-5,24,-4,-8,-9,-5,4,8,False,24,-9,0.625,11.10903750491978,10.410331406828506,5.0
12263,-14,9,7,1,-5,2,9,10,False,10,-14,2.375,8.382592507265109,8.19298480408697,19.0
12264,17,11,-6,6,26,-6,-9,-2,False,26,-9,4.625,12.580455363096247,12.644168616401792,37.0
12265,-37,-19,-2,-2,-6,-12,-5,15,False,15,-37,-8.5,15.071259308460496,16.46207763315433,-68.0
12266,-5,-6,-1,-2,-7,1,-4,-4,False,1,-7,-3.5,2.6726124191242437,4.301162633521313,-28.0
12267,-5,2,11,0,-7,-1,3,-2,False,11,-7,0.125,5.514591035218685,5.1599418601375735,1.0
12268,6,-6,3,3,-3,-2,-1,13,False,13,-6,1.625,5.9985117201805025,5.841660722773962,13.0
12269,-24,-4,15,16,3,6,9,8,False,16,-24,3.625,12.861209674276921,12.564831873129062,29.0
12270,-9,3,-6,-3,1,3,1,1,False,3,-9,-1.125,4.421942042651783,4.286607049870562,-9.0
12271,10,9,-3,-8,-8,-1,4,4,False,10,-8,0.875,7.019106577254482,6.623820649745885,7.0
12272,-6,-30,-4,1,0,-1,-6,-10,False,1,-30,-7.0,9.98570406702931,11.672617529928752,-56.0
12273,-2,2,1,-3,-4,3,4,1,False,4,-4,0.25,2.9154759474226504,2.7386127875258306,2.0
12274,-10,11,4,0,2,3,0,1,False,11,-10,1.375,5.804862493757158,5.60133912560202,11.0
12275,-4,-16,-10,-3,4,3,1,-4,False,4,-16,-3.625,6.738747234146291,7.271519786124493,-29.0
12276,30,36,6,1,-4,-3,1,-5,False,36,-5,7.75,16.051257182627694,16.896745248715803,62.0
12277,6,6,-5,-4,2,8,9,4,False,9,-5,3.25,5.257647491307984,5.894913061275798,26.0
12278,-11,-21,-6,-2,1,0,2,0,False,2,-21,-4.625,7.8909984883319515,8.710625695092173,-37.0
12279,32,9,-5,-3,2,6,0,0,False,32,-5,5.125,11.764808297873547,12.139810542178983,41.0
12280,-25,-16,-1,-1,-1,2,2,0,False,2,-25,-5.0,9.94269293788875,10.559356040971437,-40.0
12281,7,0,-1,-3,-3,1,2,0,False,7,-3,0.375,3.2043497223082786,3.020761493398643,3.0
12282,-18,12,8,5,2,0,-1,-2,False,12,-18,0.75,8.956242834709524,8.411301920630361,6.0
12283,13,-8,-12,-4,-1,-11,-13,-8,False,13,-13,-5.5,8.502100580780862,9.669539802906858,-44.0
12284,4,6,11,1,-1,-2,3,8,False,11,-2,3.75,4.464142854857069,5.612486080160912,30.0
12285,-7,8,-1,2,19,2,-1,-15,False,19,-15,0.875,10.02051467169797,9.414085191881366,7.0
12286,4,-6,-7,-7,-8,-7,-2,-4,False,4,-8,-4.625,3.9977672339873487,5.947688626685159,-37.0
12374,0,-8,-3,-2,-17,-4,-2,-5,False,0,-17,-5.125,5.356904756613521,7.167635593415725,-41.0
12375,-14,-7,-1,4,22,4,0,0,False,22,-14,1.0,10.37854930682924,9.759610647971568,8.0
12376,15,7,14,2,10,0,0,7,False,15,0,6.875,5.914570386523678,8.824681297361396,55.0
12377,-11,-3,-5,0,-4,2,-4,-1,False,2,-11,-3.25,3.918819064098629,4.898979485566356,-26.0
12378,5,20,2,-1,7,1,-4,-9,False,20,-9,2.625,8.634441002668988,8.492643875731515,21.0
12379,6,10,5,3,1,2,3,2,False,10,1,4.0,2.9277002188455996,4.847679857416329,32.0
12380,9,-11,-14,-9,-18,-4,0,1,False,9,-18,-5.75,8.90826261720785,10.124228365658293,-46.0
12381,11,-4,-1,2,2,1,-1,-9,False,11,-9,0.125,5.718079098038831,5.350233639758174,1.0
12382,24,-9,-8,-2,0,-3,-1,-3,False,24,-9,-0.25,10.306031521118383,9.643650760992955,-2.0
12383,1,-13,-2,3,-11,1,2,-1,False,3,-13,-2.5,6.09449400220044,6.224949798994366,-20.0
12384,-4,0,4,-3,3,-1,0,-3,False,4,-4,-0.5,2.8784916685156974,2.7386127875258306,-4.0
12385,-10,2,-4,-1,1,0,0,4,False,4,-10,-1.0,4.309458036856673,4.153311931459037,-8.0
12386,-13,0,2,-5,-2,-4,-2,0,False,2,-13,-3.0,4.6291004988627575,5.267826876426369,-24.0
12387,-10,-2,3,5,18,4,0,3,False,18,-10,2.625,7.854707414756362,7.802243267163617,21.0
12388,-3,-5,0,-2,0,-2,2,4,False,4,-5,-0.75,2.866057521105554,2.7838821814150108,-6.0
12389,-8,-9,1,-3,-1,-2,0,-4,False,1,-9,-3.25,3.615443067098218,4.69041575982343,-26.0
12390,20,-3,-11,-5,-1,-3,1,6,False,20,-11,0.5,9.258200997725515,8.674675786448736,4.0
12391,-5,5,3,4,0,-1,-2,-3,False,5,-5,0.125,3.563204817496262,3.3354160160315836,1.0
12392,-16,17,5,9,1,-2,-3,4,False,17,-16,1.875,9.657528521462266,9.226321043622967,15.0
12393,-13,-8,-5,-1,-6,-3,1,0,False,1,-13,-4.375,4.657942525560891,6.174544517614234,-35.0
12394,-26,-19,-3,-2,1,1,-1,-4,False,1,-26,-6.625,10.126873724332274,11.559628021696891,-53.0
12395,0,-7,-5,-1,2,-1,-2,4,False,4,-7,-1.25,3.5355339059327378,3.5355339059327378,-10.0
12396,-13,-3,8,0,-1,1,1,-5,False,8,-13,-1.5,6.0,5.809475019311125,-12.0
12397,-11,-12,13,3,4,2,0,2,False,13,-12,0.125,8.166788142925501,7.640353394968063,1.0
12398,0,-11,-6,-3,-1,1,-1,-3,False,1,-11,-3.0,3.8913824205360674,4.716990566028302,-24.0
12399,16,11,-5,0,6,1,-2,4,False,16,-5,3.875,6.957780844904091,7.574628703771558,31.0
12400,26,9,1,-5,17,2,1,3,False,26,-5,6.75,10.152409988344077,11.651180197731044,54.0
12401,-20,-17,-3,-5,-8,-2,-1,-1,False,-1,-20,-7.125,7.434235478033846,9.956153875869939,-57.0
12402,19,6,0,-6,-3,0,-2,-5,False,19,-6,1.125,8.114141095290721,7.673004626611403,9.0
12403,-2,6,9,3,3,1,-1,4,False,9,-2,2.875,3.603074084326168,4.430011286667337,23.0
12404,20,17,-4,-4,-7,-5,-1,-3,False,20,-7,1.625,10.582161539928544,10.031201323869439,13.0
12405,-3,-1,-1,5,4,1,-3,-14,False,5,-14,-1.5,5.855400437691199,5.678908345800274,-12.0
12406,-10,-18,-3,0,5,-1,0,5,False,5,-18,-2.75,7.7781745930520225,7.7781745930520225,-22.0
12407,0,-2,-14,-14,5,1,-1,2,False,5,-14,-2.875,7.180081575342402,7.305819598101229,-23.0
12408,2,8,4,8,8,9,0,-2,False,9,-2,4.625,4.240535680446853,6.093028803476971,37.0
12409,9,8,4,0,-8,-1,-2,-3,False,9,-8,0.875,5.767829500154901,5.465802777268862,7.0
12410,-7,1,-4,-7,-12,-6,-1,-2,False,1,-12,-4.75,4.131758532565591,6.123724356957945,-38.0
12411,-2,-3,-4,-1,-5,-3,-1,-4,False,-1,-5,-2.875,1.4577379737113252,3.181980515339464,-23.0
12412,-8,-4,-5,-8,-16,-6,-3,-4,False,-3,-16,-6.75,4.166190448976482,7.794228634059948,-54.0
12413,7,14,5,6,3,-2,1,-1,False,14,-2,4.125,5.139135558215436,6.334429729659964,33.0
12414,-9,2,0,1,0,0,-2,-2,False,2,-9,-1.25,3.4121631178560534,3.427827300200522,-10.0
12415,13,-2,-1,-1,-1,0,2,0,False,13,-2,1.25,4.891683905218266,4.743416490252569,10.0
12416,-1,2,-1,-4,-7,-2,-1,-3,False,2,-7,-2.125,2.6423744732991303,3.2596012026013246,-17.0
12417,2,-2,-4,-1,-12,-3,-1,-1,False,2,-12,-2.75,4.131758532565591,4.743416490252569,-22.0
12418,0,-2,0,1,-1,-1,0,3,False,3,-2,0.0,1.5118578920369088,1.4142135623730951,0.0
12419,-8,-5,-3,-1,1,1,0,2,False,2,-8,-1.625,3.461523198989551,3.6228441865473595,-13.0
12420,8,4,4,4,6,-1,-1,-3,False,8,-3,2.625,3.8521793460696654,4.458138625031752,21.0
12421,-11,-6,-3,-2,1,-3,0,1,False,1,-11,-2.875,4.051013982414068,4.756574397610112,-23.0
12422,-13,-15,-1,2,1,1,-1,-2,False,2,-15,-3.5,6.6332495807108,7.123903424387503,-28.0
12423,-10,-16,-4,-2,-2,-1,-1,-4,False,-1,-16,-5.0,5.31843156256751,7.053367989832942,-40.0
12424,-6,-2,-1,-1,-1,-2,0,-2,False,0,-6,-1.875,1.807721533549109,2.5248762345905194,-15.0
12425,4,4,-1,1,3,0,-2,-1,False,4,-2,1.0,2.390457218668787,2.449489742783178,8.0
12426,-2,3,-1,2,2,0,0,0,False,3,-2,0.5,1.6903085094570331,1.6583123951777,4.0
12427,-1,1,0,-3,-3,0,-1,-2,False,1,-3,-1.125,1.4577379737113252,1.7677669529663689,-9.0
12428,5,1,-3,0,-1,-1,0,0,False,5,-3,0.125,2.295181287579947,2.1505813167606567,1.0
12429,-3,-3,-1,-1,0,-1,-1,0,False,0,-3,-1.25,1.1649647450214349,1.6583123951777,-10.0
12430,2,-3,-9,-4,-1,-2,-1,-2,False,2,-9,-2.5,3.1622776601683795,3.872983346207417,-20.0
12431,1,-2,-3,-1,-3,-4,0,0,False,1,-4,-1.5,1.7728105208558367,2.23606797749979,-12.0
12432,-2,1,-2,-1,-4,-1,-2,0,False,1,-4,-1.375,1.5059406173077154,1.9685019685029528,-11.0
12433,2,0,1,0,-1,-1,-2,-2,False,2,-2,-0.375,1.4078859531733587,1.3693063937629153,-3.0
12434,-1,-3,0,-2,-2,1,2,-1,False,2,-3,-0.75,1.6690459207925603,1.7320508075688772,-6.0
12435,-4,7,8,5,3,1,-4,0,False,8,-4,2.0,4.59813626840888,4.743416490252569,16.0
12436,0,3,6,3,3,1,-1,-2,False,6,-2,1.625,2.615202805574687,2.9368350311176825,13.0
12437,2,-9,-6,-1,-2,-1,2,3,False,3,-9,-1.5,4.174754056057845,4.183300132670378,-12.0
12438,-6,1,-1,-5,-1,0,0,0,False,1,-6,-1.5,2.5634797778466227,2.8284271247461903,-12.0
12439,-4,-2,-8,0,0,-1,-2,-2,False,0,-8,-2.375,2.615202805574687,3.409545424246464,-19.0
12440,3,20,17,5,2,1,1,3,False,20,1,6.5,7.559289460184544,9.604686356149273,52.0
12441,5,0,7,1,1,-1,0,1,False,7,-1,1.75,2.7645717829090897,3.122498999199199,14.0
12442,5,-8,-8,-3,-1,-1,2,3,False,5,-8,-1.375,4.808846015417836,4.703721930556695,-11.0
12443,-10,-5,-1,-1,-1,-2,0,-3,False,0,-10,-2.875,3.2705394924123103,4.198213905936666,-23.0
12444,-6,-10,0,0,0,-1,0,-3,False,0,-10,-2.5,3.7032803990902057,4.272001872658765,-20.0
12445,-2,-1,-4,-2,-2,-1,0,-3,False,0,-4,-1.875,1.2464234547582247,2.2079402165819615,-15.0
12446,17,-3,-3,-5,-2,-2,-3,-1,False,17,-5,-0.25,7.0660152440092725,6.614378277661476,-2.0
12447,-3,0,-1,-4,-3,-3,-2,-2,False,0,-4,-2.25,1.2817398889233114,2.5495097567963922,-18.0
12448,-17,-12,-1,0,-1,0,-1,-1,False,0,-17,-4.125,6.556076788533128,7.390872749547241,-33.0
12449,-9,-6,3,0,0,-1,0,0,False,3,-9,-1.625,3.8890872965260113,3.984344362627307,-13.0
12450,-5,10,6,1,-1,1,3,3,False,10,-5,2.25,4.496029994816062,4.769696007084728,18.0
12451,4,-1,-6,-1,1,-2,-3,-2,False,4,-6,-1.25,2.9154759474226504,3.0,-10.0
12452,4,4,-6,-2,-3,-2,-5,-4,False,4,-6,-1.75,3.8078865529319543,3.968626966596886,-14.0
12453,-3,-9,-2,-1,0,-1,0,-1,False,0,-9,-2.125,2.948970764763288,3.48209706929603,-17.0
12454,26,-4,1,0,-2,-1,1,1,False,26,-4,2.75,9.558093055476226,9.354143466934854,22.0
12455,-6,-5,-9,-2,-2,0,-1,-1,False,0,-9,-3.25,3.1052950170405937,4.358898943540674,-26.0
12456,-9,9,-7,-2,-1,-1,0,0,False,9,-9,-1.375,5.370222128951997,5.208166663999915,-11.0
12457,16,-6,-3,-3,-3,-2,-1,-3,False,16,-6,-0.625,6.864765108872991,6.45174395028197,-5.0
12458,-8,-8,-1,-3,-2,0,0,2,False,2,-8,-2.5,3.7032803990902057,4.272001872658765,-20.0
12459,-8,-3,-1,0,-2,-1,0,-1,False,0,-8,-2.0,2.6186146828319083,3.1622776601683795,-16.0
12460,-3,0,1,-1,0,-2,0,-6,False,1,-6,-1.375,2.2638462845343543,2.5248762345905194,-11.0
12461,8,-14,-3,-1,-2,-2,1,-3,False,8,-14,-2.0,6.047431568147635,6.0,-16.0
12462,6,9,-2,-1,0,0,0,4,False,9,-2,2.0,3.8913824205360674,4.153311931459037,16.0
12463,-24,4,1,0,-1,3,0,1,False,4,-24,-2.0,9.039595439746499,8.689073598491383,-16.0
12464,0,5,4,1,1,0,-1,4,False,5,-1,1.75,2.2519832529192065,2.7386127875258306,14.0
12465,-2,0,-4,-1,-2,-1,0,-1,False,0,-4,-1.375,1.3024701806293193,1.8371173070873836,-11.0
12466,18,2,3,1,-1,-1,0,6,False,18,-1,3.5,6.301927142889365,6.855654600401044,28.0
12467,-3,-3,3,0,-1,0,2,-2,False,3,-3,-0.5,2.2038926600773587,2.1213203435596424,-4.0
12468,-9,-5,-4,1,0,-1,0,-1,False,1,-9,-2.375,3.37797487937881,3.952847075210474,-19.0
12469,0,16,7,2,0,-2,-1,0,False,16,-2,2.75,6.017830648521585,6.264982043070834,22.0
12470,2,-10,-2,-2,-1,0,-3,0,False,2,-10,-2.0,3.585685828003181,3.905124837953327,-16.0
12471,0,4,-10,-1,0,-2,-2,-1,False,4,-10,-1.5,3.9279220242478625,3.968626966596886,-12.0
12472,-22,-5,-6,-2,-3,-3,-3,-7,False,-2,-22,-6.375,6.545172703167252,8.838834764831844,-51.0
12473,6,4,4,1,1,1,-2,1,False,6,-2,2.0,2.5071326821120348,3.082207001484488,16.0
12474,-12,-17,-1,0,0,0,1,-1,False,1,-17,-3.75,6.798108980759702,7.3824115301167,-30.0
12475,12,-9,-2,2,0,-1,-1,1,False,12,-9,0.25,5.800246300189082,5.431390245600108,2.0
12476,-4,1,3,2,0,0,0,-1,False,3,-4,0.125,2.100170061141308,1.9685019685029528,1.0
12477,16,-2,0,-1,1,1,2,9,False,16,-2,3.25,6.1353775061406886,6.59545297913646,26.0
12478,-1,14,2,0,-3,-3,-7,-13,False,14,-13,-1.375,7.763237542601485,7.390872749547241,-11.0
12479,-13,-6,-4,-3,-2,0,-3,-4,False,0,-13,-4.375,3.8890872965260113,5.689903338370521,-35.0
12480,-10,-5,0,-3,0,1,1,4,False,4,-10,-1.5,4.375255094603872,4.358898943540674,-12.0
12481,0,1,-5,-3,-2,-3,-4,-4,False,1,-5,-2.5,2.0701966780270626,3.1622776601683795,-20.0
12482,-7,-4,2,-2,1,2,3,-1,False,3,-7,-0.75,3.4537764010675946,3.3166247903554,-6.0
12483,-3,2,-1,-3,-1,0,1,0,False,2,-3,-0.625,1.7677669529663689,1.7677669529663689,-5.0
12484,11,8,-3,0,-1,-1,-2,2,False,11,-3,1.75,5.063877678504601,5.049752469181039,14.0
12485,2,2,-5,-2,-1,-1,-1,-3,False,2,-5,-1.125,2.3566016694748027,2.4748737341529163,-9.0
12486,-2,0,3,0,-1,0,-1,0,False,3,-2,-0.125,1.4577379737113252,1.3693063937629153,-1.0
12487,-4,-1,1,-2,-2,-2,-3,-2,False,1,-4,-1.875,1.4577379737113252,2.318404623873926,-15.0
12488,5,-2,-2,-1,-2,-1,0,-1,False,5,-2,-0.5,2.3299294900428698,2.23606797749979,-4.0
12489,1,0,-2,1,-1,0,1,0,False,1,-2,0.0,1.0690449676496976,1.0,0.0
12490,6,2,-3,0,0,-1,-1,0,False,6,-3,0.375,2.669269563007828,2.5248762345905194,3.0
12491,-4,0,0,-1,-2,-1,0,-2,False,0,-4,-1.25,1.3887301496588271,1.8027756377319946,-10.0
12492,-1,8,2,1,0,-2,-3,-1,False,8,-3,0.5,3.4226138716316967,3.24037034920393,4.0
12493,-4,-4,-2,0,1,1,-3,0,False,1,-4,-1.375,2.1339098923270936,2.4238399287081647,-11.0
12494,14,15,11,1,0,-2,2,1,False,15,-2,5.25,6.881652625434014,8.306623862918075,42.0
12495,-12,0,7,0,0,-1,0,-3,False,7,-12,-1.125,5.249149590988185,5.0373604199024715,-9.0
12496,-14,1,-5,-1,-1,-3,-1,1,False,1,-14,-2.875,4.911720676097125,5.4198708471697,-23.0
12497,3,7,-1,-1,-1,-1,-1,0,False,7,-1,0.625,2.9246489410818914,2.806243040080456,5.0
12498,2,-1,-3,0,2,-3,0,-1,False,2,-3,-0.5,1.927248223318863,1.8708286933869707,-4.0
12499,1,7,2,0,-3,-2,-2,-1,False,7,-3,0.25,3.1959796173138706,3.0,2.0
12500,-4,-15,-4,-2,-1,1,-1,-2,False,1,-15,-3.5,4.928053803045811,5.787918451395113,-28.0
12501,-5,-12,-4,-3,-1,1,0,0,False,1,-12,-3.0,4.208834246473209,4.949747468305833,-24.0
12502,1,-6,-1,-1,-1,-2,-3,-4,False,1,-6,-2.125,2.1671244937540095,2.9368350311176825,-17.0
12503,-7,5,2,-1,-1,-2,-3,-2,False,5,-7,-1.125,3.5228843701879127,3.48209706929603,-9.0
12504,-3,0,-8,-5,-2,-1,-2,-3,False,0,-8,-3.0,2.5071326821120348,3.8078865529319543,-24.0
12505,2,-3,0,0,1,-2,2,4,False,4,-3,0.5,2.2677868380553634,2.179449471770337,4.0
12506,2,8,5,-1,1,0,3,-2,False,8,-2,2.0,3.295017884191656,3.6742346141747673,16.0
12507,-6,-8,-1,2,0,-2,-5,-7,False,2,-8,-3.375,3.6228441865473595,4.782781617427248,-27.0
12508,-10,-8,-4,1,-1,0,0,0,False,1,-10,-2.75,4.166190448976482,4.769696007084728,-22.0
12509,-1,-14,5,1,0,2,0,0,False,5,-14,-0.875,5.617256574927962,5.326818938165629,-7.0
12510,10,10,-3,-3,0,0,0,2,False,10,-3,2.0,5.209880722517277,5.267826876426369,16.0
12511,-8,-9,0,0,-2,-3,-2,1,False,1,-9,-2.875,3.720119045714225,4.513867521316947,-23.0
12512,-1,-4,-3,-2,-3,-1,-3,-3,False,-1,-4,-2.5,1.0690449676496976,2.692582403567252,-20.0
12513,8,2,4,-3,-2,1,-1,1,False,8,-3,1.25,3.5355339059327378,3.5355339059327378,10.0
12514,1,-2,2,0,-1,-2,-1,-2,False,2,-2,-0.625,1.5059406173077154,1.541103500742244,-5.0
12515,1,-2,-5,-2,-2,2,-2,-3,False,2,-5,-1.625,2.1998376563477846,2.622022120425379,-13.0
12516,3,-1,-3,-3,0,1,-2,-2,False,3,-3,-0.875,2.100170061141308,2.1505813167606567,-7.0
12517,0,2,-4,-2,-1,-1,-1,2,False,2,-4,-0.625,1.9955307206712847,1.9685019685029528,-5.0
12518,-3,-8,0,0,2,-1,-1,-2,False,2,-8,-1.625,2.9730936268953445,3.2210246816812815,-13.0
12519,-4,-5,-3,-1,-1,0,5,1,False,5,-5,-1.0,3.1622776601683795,3.122498999199199,-8.0
12520,-1,-2,0,-2,-3,-3,2,-3,False,2,-3,-1.5,1.7728105208558367,2.23606797749979,-12.0
12521,-7,-3,1,-1,-2,-1,1,0,False,1,-7,-1.5,2.6186146828319083,2.8722813232690143,-12.0
12522,5,5,0,0,-1,1,-3,-2,False,5,-3,0.625,2.9730936268953445,2.850438562747845,5.0
12523,0,5,-2,1,0,-1,-3,-1,False,5,-3,-0.125,2.416461403433896,2.2638462845343543,-1.0
