,EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Eat
21150,1,1,3,3,14,-4,-3,-3,False
21151,7,6,2,3,7,-35,-9,1,False
21152,-1,0,-1,3,7,8,0,9,False
21153,4,1,-2,-1,0,5,2,-6,False
21154,-3,-4,2,0,-4,-7,-5,-10,False
21155,3,1,-2,-1,2,6,-3,-7,False
21156,0,-13,-7,-6,-8,4,-4,-10,False
21157,-6,4,6,9,14,13,6,8,False
21158,-1,-6,0,1,5,-1,-1,-14,False
21159,3,-3,3,1,-1,-10,-4,-5,False
21160,-3,-9,-5,-1,3,3,1,-1,False
21161,9,-2,0,0,-4,9,0,-6,False
21162,-2,-1,-3,-3,-10,-8,-2,0,False
21163,-3,-2,-3,0,7,3,4,13,False
21164,-4,4,3,4,5,1,2,17,False
21165,6,19,-2,-4,-7,-3,-3,3,False
21166,-7,4,1,1,1,-1,15,4,False
21167,-5,6,6,-2,-5,-3,-8,-27,False
21168,-2,1,1,4,19,4,-7,7,False
21169,-3,-13,-9,-5,0,4,1,10,False
21170,-3,10,5,-4,-5,-4,-3,-23,False
21171,2,5,9,2,2,1,1,14,False
21172,11,25,28,6,-1,-1,-5,5,False
21173,-8,7,-7,-2,-2,2,1,-1,False
21174,-4,-12,-13,-4,-4,1,4,-3,False
21175,7,-29,-7,0,2,1,3,2,False
21176,24,11,21,9,1,-1,-3,0,False
21177,-3,-6,-6,0,3,1,-1,0,False
21178,1,-3,-12,-6,-6,-5,-2,-7,False
21179,-3,-1,-6,-3,-1,-1,-1,-7,False
21180,-3,8,-5,-5,-2,-1,-2,9,False
21181,-5,-6,-13,-4,-2,-4,-2,0,False
21182,-8,-6,18,9,1,3,-1,3,False
21183,6,-7,-1,0,2,0,-3,-8,False
21184,-13,-15,-13,-4,-1,-2,-4,4,False
21185,-9,7,7,2,5,8,1,-4,False
21186,4,-8,-13,-5,-6,-2,-2,-3,False
21187,-9,8,9,6,6,2,-1,-4,False
21188,2,-1,-3,-3,-1,0,0,1,False
21189,3,-3,-1,-4,-7,-5,-1,-5,False
21190,4,-3,-5,-1,0,-1,-1,-2,False
21191,12,1,1,-2,-1,-5,-2,9,False
21192,-7,-9,-11,-8,-3,0,0,-1,False
21193,-2,3,-3,-1,0,0,-3,-9,False
21194,0,-21,-8,1,13,9,0,3,False
21195,-1,6,4,2,-1,1,3,5,False
21196,-15,-3,-10,-6,-7,-5,2,14,False
21197,-5,-6,-1,-3,-2,0,-1,4,False
21198,4,5,3,0,0,-3,0,0,False
21199,-14,-3,0,1,-2,-1,1,-8,False
21200,12,3,-4,-3,-5,-1,-2,-16,False
21201,2,-3,-4,-4,-1,-3,-2,2,False
21202,-5,9,8,4,2,2,4,14,False
21203,-3,-1,-1,-2,-2,-2,1,3,False
21204,-7,6,4,0,-3,-2,-2,-1,False
21205,2,-3,0,-3,1,-1,-1,2,False
21206,2,7,-3,-4,-3,0,3,5,False
21207,2,-7,8,6,3,-3,-2,-2,False
21208,-2,0,0,0,-1,-2,-2,0,False
21209,5,-11,-11,-10,-6,-2,0,-4,False
21210,10,9,3,2,-4,-3,-2,-24,False
21211,0,-5,-4,-5,-9,-5,-5,-11,False
21212,-5,1,-2,-2,-3,-1,-1,2,False
21213,0,12,-2,2,-1,-7,-3,-2,False
21214,-3,-7,1,2,1,-1,-1,1,False
21215,2,-20,-3,-2,-1,1,-1,-1,False
21216,5,17,-6,-4,0,-1,0,3,False
21217,-1,4,-1,-1,-4,2,2,-3,False
21218,-5,10,6,-4,-2,1,-3,-10,False
21219,-8,1,3,10,6,2,2,-1,False
21220,7,-15,-10,-3,15,-3,-1,2,False
21221,-3,-11,0,-5,-13,-5,0,-4,False
21222,-20,-8,1,-2,-6,2,-1,2,False
21223,10,6,2,0,2,-1,-1,4,False
21224,1,11,-2,4,-2,-1,-2,0,False
21225,-21,-16,-7,5,9,6,-3,-16,False
21226,-4,-10,-3,-4,-11,-5,0,2,False
21227,11,3,-7,-4,4,-6,-3,5,False
21228,20,3,0,-2,-5,-4,-1,1,False
21229,2,-8,2,-1,1,-1,1,8,False
21230,-13,-10,-4,0,-5,2,-2,4,False
21231,2,11,0,-5,-3,2,-2,-6,False
21232,-25,-14,-5,0,4,1,-4,-20,False
21233,5,5,-6,-4,-7,0,-1,0,False
21234,4,4,-1,-5,-9,-6,0,11,False
21235,1,20,6,1,-7,-1,2,-7,False
21236,-2,-19,-3,1,-1,1,2,1,False
21237,14,-3,-3,-2,2,-1,-4,5,False
21238,4,-6,-4,-6,6,-5,1,3,False
21239,-20,-7,7,4,-3,-4,0,-5,False
21240,24,25,1,3,13,14,0,-1,False
21241,-15,-7,-3,-3,-1,-3,1,4,False
21242,18,9,16,9,5,1,1,6,False
21243,0,2,0,0,5,6,2,9,False
21244,-4,-4,-4,-8,-31,-15,-3,-1,False
21245,-1,-2,4,6,9,-24,-33,-11,False
21246,7,4,-3,-3,-18,-1,-2,8,False
21247,-4,0,-3,-6,0,3,6,-3,False
21248,-11,-9,3,4,10,2,-2,2,False
21249,6,8,1,-3,0,4,2,1,False
21250,-10,-8,-2,-2,3,1,2,0,False
21251,3,1,-3,-3,-2,4,3,1,False
21252,-2,-7,2,2,4,-6,-1,-9,False
21253,-8,1,-3,-1,-3,-1,2,10,False
21254,-2,12,9,1,-1,-8,-5,-15,False
21255,6,9,1,3,17,0,-8,-13,False
21256,-6,-9,-6,0,17,20,2,-1,False
21257,6,2,2,1,5,-1,-1,-6,False
21258,1,-6,-7,-3,-14,-1,-3,-8,False
21259,1,-5,-1,0,1,-8,-10,21,False
21260,16,13,-3,0,3,5,-15,3,False
21261,-3,-15,-9,-1,3,4,-1,-40,False
21262,-9,4,19,5,1,-4,7,-14,False
21263,-15,5,-3,-1,5,8,3,14,False
21264,-18,-12,-8,-3,2,4,8,8,False
21265,-5,-8,-4,-6,-17,-10,0,-6,False
21266,-2,6,3,-3,0,-3,-6,-2,False
21267,-1,-3,0,-3,-3,15,-7,-4,False
21268,0,-6,-4,-4,-2,7,-1,12,False
21269,14,-3,1,0,-18,-6,-3,-20,False
21270,-12,-12,-9,-4,-2,9,-9,-16,False
21271,16,-2,-6,-6,-8,-3,6,-10,False
21272,-4,-3,5,3,10,10,7,7,False
21273,-5,10,-5,2,-4,-4,0,14,False
21274,-7,8,-4,-3,0,-4,4,7,False
21275,-18,-2,-3,2,-2,-3,-2,-13,False
21276,1,-3,6,5,6,-4,-1,8,False
21277,-3,-2,7,1,-1,3,11,27,False
21278,-3,-2,1,-3,1,-8,-5,-4,False
21279,5,7,-4,-1,-5,-2,3,12,False
21280,3,-2,-4,1,3,0,1,6,False
21281,1,8,2,1,3,-1,1,8,False
21282,-8,-11,-4,-1,-2,0,1,-1,False
21283,34,-1,0,1,-1,-3,2,5,False
21284,5,2,-3,-4,-3,-3,-2,-4,False
21285,-2,-5,-2,-2,-1,-3,-1,0,False
21286,8,2,-5,-4,1,0,-1,-6,False
21287,-5,-5,-1,2,7,-3,-5,-8,False
21288,9,-3,1,-1,1,-1,-2,-4,False
21289,4,-6,1,-2,-3,-5,1,-4,False
21290,7,1,1,1,4,-2,-5,-6,False
21291,-3,-6,-6,-5,-5,-3,-3,-13,False
21292,-2,7,1,-1,-7,-7,4,19,False
21293,-5,-9,-7,-2,-3,-2,-4,-8,False
21294,0,-1,-4,0,1,0,-1,-1,False
21295,-13,-6,3,-1,-1,0,-1,-3,False
21296,-8,1,-1,-2,-2,-2,-1,-3,False
21297,8,-1,2,2,1,0,0,-1,False
21298,-6,2,3,0,2,-4,-2,0,False
21299,-6,9,3,3,4,4,3,9,False
21300,-14,-7,-2,-3,2,2,4,2,False
21301,-5,-7,-6,-4,-6,1,-2,-10,False
21302,3,-3,1,2,4,5,0,1,False
21303,11,6,-2,-3,-4,-6,-9,-18,False
21304,12,-12,-3,-2,0,-4,-1,-12,False
21305,-1,6,5,5,3,3,-3,-4,False
21306,6,4,2,4,0,-2,-4,-5,False
21307,-9,-1,3,1,3,1,2,21,False
21308,-24,1,2,1,3,0,2,12,False
21309,-20,-7,1,10,10,1,-3,5,False
21310,7,2,0,-3,-2,0,-1,5,False
21311,7,6,-7,-9,-6,-4,-2,-11,False
21312,7,-1,-1,1,1,-1,-2,0,False
21313,-3,28,1,-2,-2,-2,0,10,False
21314,-19,-12,-6,-2,-2,-4,-1,-8,False
21315,-6,-16,18,3,0,1,2,3,False
21316,-7,-2,-1,5,3,1,-1,5,False
21317,-5,-5,-3,-5,-2,0,-1,1,False
21318,-8,-6,2,-1,-10,-1,1,1,False
21319,-12,-6,-2,12,4,2,2,5,False
21320,1,4,-4,-1,2,1,1,3,False
21321,10,-1,-4,-4,0,-6,-6,-9,False
21322,-2,1,1,-1,-1,-1,0,4,False
21323,17,16,-3,-5,-4,-1,-2,3,False
21324,2,6,0,3,0,0,-1,2,False
21325,-11,-1,0,2,-4,1,-3,-10,False
21326,-4,-1,-3,0,-3,-2,1,5,False
21327,17,0,-6,-17,-24,-8,0,0,False
21328,-9,-8,0,-5,3,-4,0,2,False
21329,-9,1,0,-13,2,-2,0,16,False
21330,6,-8,-1,-2,-3,0,-2,-2,False
21331,-20,1,-4,4,-16,-3,-4,-3,False
21332,-6,-1,-3,2,-26,2,-1,4,False
21333,-2,-4,2,13,19,2,-1,-3,False
21334,10,4,-2,3,0,-8,-2,-13,False
21335,1,4,1,0,14,0,-1,-8,False
21336,-24,-6,2,0,40,1,-1,-5,False
21337,-3,-6,2,13,29,6,1,-2,False
21338,32,20,-3,-7,-16,1,1,5,False
21339,2,-2,-2,-10,-10,-4,-1,1,False
21340,-9,-17,-3,4,7,4,-1,-4,False
21341,-7,0,3,-3,-5,1,0,1,False
21342,-40,-13,0,2,-11,1,-1,-4,False
21343,1,-20,-2,17,13,3,-2,0,False
21344,21,7,0,-4,-6,-10,-14,-2,False
21345,-17,1,-4,-12,-2,2,4,-3,False
21346,-7,2,2,-2,-1,2,3,1,False
21347,10,-3,-1,-13,-32,-4,-3,-4,False
21348,21,4,1,19,51,4,1,1,False
21349,-8,-4,-10,-3,15,4,0,-2,False
21350,15,5,-6,-11,-21,-2,1,2,False
21351,3,0,2,3,-2,-3,-1,-1,False
21352,-13,-3,2,-3,-18,-6,-2,-2,False
21353,21,1,-3,-3,-5,-4,-3,-2,False
21354,-7,-5,-5,-11,-14,-4,-1,1,False
21355,23,4,4,4,3,3,1,0,False
21356,-1,-2,-1,-5,-8,0,-1,0,False
21357,3,4,6,4,4,0,-1,2,False
21358,0,-4,-2,1,-8,-3,-2,-3,False
21359,-5,-2,-2,-3,-1,0,1,2,False
21360,6,-2,-3,-4,-1,2,-1,-1,False
21361,-7,2,2,2,-5,1,1,14,False
21362,8,0,-3,-3,-3,-2,2,-2,False
21363,-2,3,1,0,-3,-3,0,0,False
21364,-43,-1,0,2,3,0,1,-14,False
21365,-14,-11,-6,-3,-4,-1,-4,5,False
21366,20,16,13,1,-5,0,1,3,False
21367,33,13,5,-1,-4,-3,-2,19,False
21368,-27,-15,-17,-6,-4,-5,-10,-72,False
21369,-11,2,-4,-4,-2,-1,0,-15,False
21370,46,8,2,-1,0,0,3,43,False
21371,-27,-20,7,4,1,-2,-3,-20,False
21372,12,-9,-10,-3,-4,-2,0,4,False
21373,12,2,-3,-6,-2,0,0,6,False
21374,-3,19,14,4,2,0,-1,6,False
21375,-3,-13,-6,-3,-1,-3,1,-4,False
21376,4,0,-3,-3,1,3,4,13,False
21377,14,-10,-5,-4,-3,-3,-2,4,False
21378,-1,14,8,8,8,3,-3,-6,False
21379,-4,-9,-1,-2,-2,0,-1,0,False
21380,-5,1,3,-1,-2,2,2,13,False
21381,-18,5,-9,-2,1,-1,-1,7,False
21382,-2,2,-9,-1,-2,-2,-1,-1,False
21383,-11,-16,-9,-4,-2,0,1,-3,False
21384,7,-2,-1,-2,-2,0,5,-7,False
21385,-5,-12,-4,4,0,0,-3,-10,False
21386,-21,4,-7,-2,-3,-1,-2,-16,False
21387,-2,18,17,1,-1,0,0,7,False
21388,-1,1,-8,-1,-2,0,1,6,False
21389,44,0,4,0,-2,0,4,40,False
21390,11,-9,-9,-4,-1,-2,-3,-11,False
21391,-20,-5,-2,-2,-2,-2,-3,-9,False
21392,-8,-29,-9,-2,-1,0,4,18,False
21393,20,20,8,0,0,0,-2,2,False
21394,-1,-6,-1,-1,-2,-1,-2,-3,False
21395,-5,-11,-4,-3,-2,-2,1,-2,False
21396,2,0,-7,-4,-2,-3,0,-7,False
21397,-13,1,3,-3,-3,-1,1,1,False
21398,-9,-7,-1,4,3,0,-3,-9,False
21399,21,-3,5,3,1,0,-4,0,False
21400,-21,22,19,3,0,2,2,-5,False
21401,-30,-19,-7,-2,-2,-1,-4,-5,False
21402,-7,-10,-5,0,-1,-3,-1,-4,False
21403,-2,-6,1,-1,-1,1,0,-1,False
21404,-7,-2,0,-2,-2,0,-1,1,False
21405,14,3,-6,-5,-2,-2,1,3,False
21406,3,-1,-2,-1,0,0,-5,-2,False
21407,27,-2,-2,-1,-1,0,2,0,False
21408,4,-20,-2,0,0,-2,-1,1,False
21409,2,3,1,2,1,-13,-6,8,False
21410,20,9,3,0,0,-1,-2,-10,False
21411,-40,8,1,3,2,5,-3,1,False
21412,22,-6,14,5,1,0,-1,7,False
21413,19,31,0,-1,0,-2,2,0,False
21414,-5,-18,-12,-7,-7,0,0,-1,False
21415,1,7,34,17,8,4,2,14,False
21416,0,-9,-7,-2,-2,0,-2,-6,False
21417,4,11,-5,-6,-6,-2,-1,5,False
21418,9,9,-1,2,1,-2,3,29,False
21419,-62,-12,-9,-6,-1,-3,-2,-8,False
21420,4,7,5,1,1,2,0,0,False
21421,3,10,6,-1,-2,-3,0,1,False
21422,-12,5,2,-1,0,0,-2,-13,False
21423,11,-6,-7,-3,-3,-2,-1,-5,False
21424,58,-16,-4,-2,-1,12,5,5,False
21425,14,-16,-14,-4,-3,0,-2,12,False
21426,-20,4,-4,-2,-15,6,0,-7,False
21427,0,2,0,4,2,2,1,-2,False
21428,2,-7,3,1,-3,-25,23,-3,False
21429,4,-9,-5,-6,-6,-32,-17,-14,False
21430,-29,-17,-4,-5,2,-4,-14,-11,False
21431,7,9,-3,-3,4,3,11,18,False
21432,2,-15,1,-2,-2,2,-2,-3,False
21433,11,1,0,3,3,-12,0,1,False
21434,2,-8,-6,-2,-3,-2,2,-13,False
21435,-16,11,9,6,7,2,-6,-4,False
21436,15,12,4,-2,-4,11,4,-2,False
21437,28,14,6,0,1,2,-3,-5,False
21438,-9,-11,1,3,2,5,-4,-20,False
21439,-23,6,-4,-3,-2,2,-3,6,False
21440,22,21,-1,0,1,4,1,3,False
21441,9,-1,-9,-4,0,-1,7,2,False
21442,-3,-3,-3,-1,0,17,0,-8,False
21443,-35,-24,-8,-1,-4,-17,-3,-3,False
21444,-16,-15,-6,-5,-1,-12,-9,-8,False
21445,8,-12,-2,-3,-7,9,2,4,False
21446,0,-24,1,3,2,2,-1,-11,False
21447,10,3,3,-1,1,7,0,2,False
21448,-16,-15,-6,-3,-3,0,-3,-2,False
21449,-16,0,-6,-2,-2,0,0,0,False
21450,-9,-4,-1,1,2,1,-4,-9,False
21451,4,-5,-6,-5,0,2,-1,-9,False
21452,30,15,-5,-1,-1,1,-2,2,False
21453,3,-22,-16,-6,-4,-1,-5,-19,False
21454,24,46,23,7,3,2,2,14,False
21455,-1,4,3,4,4,4,2,6,False
21456,-2,-4,-3,-2,-2,-3,-2,5,False
21457,-12,-7,-1,0,-1,2,-1,-2,False
21458,-14,-5,-6,-3,-3,-2,-2,-3,False
21459,-3,4,-1,-1,-3,-4,-4,-4,False
21460,-16,-4,1,-2,-1,-1,4,0,False
21461,-26,8,-2,0,0,4,5,11,False
21462,1,21,10,3,-6,0,-2,-7,False
21463,1,3,3,-1,-3,-4,1,4,False
21464,11,-11,-9,-4,-3,-2,-3,-5,False
21465,1,-1,1,2,-1,-3,-2,2,False
21466,7,-2,-2,-2,2,2,3,21,False
21467,4,7,-2,-1,0,0,1,3,False
21468,-2,1,-1,2,29,9,1,3,False
21469,-10,2,-2,-5,-5,0,2,10,False
21470,8,-12,-6,-1,-7,-1,1,6,False
21471,18,-8,3,1,4,-1,-5,-26,False
21472,20,15,2,-1,-3,-4,-1,0,False
21473,20,3,-4,-2,-3,0,0,10,False
21474,-10,12,2,1,-3,-4,-4,0,False
21475,-9,-9,1,-2,-1,-4,-7,-3,False
21476,-26,-33,-7,-1,-3,0,-3,-18,False
21477,-9,3,13,3,2,0,0,4,False
21478,-3,-2,-3,-1,-5,0,-4,0,False
21479,15,-2,-9,-2,-3,-3,-1,-22,False
21480,-13,-29,-5,-2,-2,-2,-1,-5,False
21481,-11,18,13,2,2,1,3,7,False
21482,4,-17,-10,-5,-3,-1,2,14,False
21483,-21,-3,-8,0,-1,-3,-2,-4,False
21484,0,2,-3,-1,-2,-1,-3,1,False
21485,9,-7,-9,-4,-1,-3,-1,-2,False
21486,-9,2,0,1,2,1,0,8,False
21487,0,6,0,0,-4,0,-1,2,False
21488,-1,-21,-9,-3,-2,0,-1,-5,False
21489,27,-4,2,-2,-2,-2,-4,-17,False
21490,-1,0,-3,-2,-4,-4,-1,-7,False
21491,4,13,6,6,5,3,4,3,False
21492,4,-3,-8,-4,-4,-2,-4,-9,False
21493,-5,-11,-1,-2,-1,2,1,8,False
21494,-11,-1,3,6,2,1,1,-2,False
21495,11,-11,-9,-6,-3,0,-4,1,False
21496,4,-4,7,0,-1,1,-1,-3,False
21497,-14,4,7,6,4,-1,-5,-6,False
21498,-2,4,-5,-1,-1,0,-1,6,False
21499,21,-9,0,-1,0,1,4,14,False
21500,-20,-6,-4,-2,-1,-2,-1,-2,False
21501,-4,10,6,2,1,-1,2,-2,False
21502,-1,-7,-4,-3,-3,-3,1,-2,False
21503,3,13,0,-2,-2,-2,-2,-1,False
21504,7,-1,0,1,-3,-4,-4,3,False
21505,-3,-5,-8,-4,-2,0,2,7,False
21506,-2,13,0,-3,-3,-3,-3,-1,False
21507,-3,-3,-1,-2,-1,0,1,2,False
21508,-4,2,-6,-3,-2,1,2,0,False
21509,-5,-15,5,0,1,-2,0,-2,False
21510,7,34,6,3,2,0,-2,-10,False
21511,-3,-5,-4,0,-1,-2,-2,0,False
21512,1,-12,-7,-6,-3,-3,0,1,False
21513,-1,-10,-9,-1,0,-2,-3,-4,False
21514,-6,2,16,2,1,-1,-1,1,False
21515,-11,3,-3,1,0,1,2,3,False
21516,2,-1,-3,-2,-2,-2,-5,2,False
21517,8,-12,0,-5,0,-3,-3,-9,False
21518,-15,-8,-3,-2,-5,-21,-7,-7,False
21519,7,4,-3,-2,-3,0,4,15,False
21520,-1,1,-4,11,8,7,2,-6,False
21521,0,4,-2,4,0,2,5,-12,False
21522,-9,0,3,-3,-1,-2,2,4,False
21523,2,-4,-4,-6,-7,0,0,-4,False
21524,-19,-2,1,-2,-6,-3,-5,0,False
21525,-1,5,2,-3,3,2,-2,-2,False
21526,-5,2,5,11,13,7,-1,10,False
21527,7,8,-2,-2,4,3,8,-14,False
21528,45,0,-5,-3,-3,-23,-9,16,False
21529,3,-1,2,-4,-14,-1,1,6,False
21530,-6,1,-1,-1,-7,4,0,-1,False
21531,2,0,-5,2,4,1,4,4,False
21532,-2,-11,-1,-4,-8,-5,-1,7,False
21533,-8,4,-1,-5,-3,3,-2,-2,False
21534,-14,1,-4,2,3,5,1,1,False
21535,4,-14,-6,-4,-1,2,0,-5,False
21536,-10,-2,6,5,6,3,0,-2,False
21537,-2,-1,3,-1,-1,-2,0,4,False
21538,31,-7,-4,-5,-6,-3,2,-22,False
21539,-7,5,1,3,2,4,0,-11,False
21540,4,10,4,1,1,0,0,19,False
21541,2,-10,-7,-4,7,4,-1,0,False
21542,-5,26,12,2,2,0,-1,9,False
21543,-10,-4,0,-1,-2,-3,-6,-4,False
21544,-7,-11,22,5,2,3,1,2,False
21545,1,-4,-3,-4,-4,-3,-1,-4,False
21546,-5,-10,-10,-5,-4,-2,1,-4,False
21547,7,-6,0,1,-9,-7,-2,-3,False
21548,-16,0,2,-4,-25,-11,0,5,False
21549,0,-6,-4,0,31,25,1,3,False
21550,14,21,-8,-5,-1,-1,1,-1,False
21551,2,-13,-7,1,-9,-8,-4,-6,False
21552,20,12,1,-1,4,11,2,5,False
21553,26,2,-6,-4,-7,-21,-7,2,False
21554,-13,1,-10,-6,-13,-4,-1,2,False
21555,7,2,6,2,0,0,3,-2,False
21556,41,6,0,2,9,3,-3,-2,False
21557,30,5,4,-2,0,4,-2,-7,False
21558,-4,-4,-3,1,17,-2,2,-2,False
21559,-21,-3,-5,0,0,-5,-3,-17,False
21560,7,-26,-8,-6,-12,-11,3,7,False
21561,-7,-13,-5,-3,-1,0,3,0,False
21562,-14,7,5,2,-8,-2,-2,2,False
21563,-5,-20,-2,-1,-3,7,-2,-15,False
21564,13,10,0,0,-1,-1,-1,6,False
21565,49,-10,-4,-1,-1,-2,-3,6,False
21566,-62,-3,5,1,-5,-5,0,1,False
21567,4,14,0,1,-1,-2,-4,-4,False
21568,8,4,-3,-2,-6,-3,2,-5,False
21569,-18,-2,-1,2,3,-2,0,11,False
21570,19,0,-3,-3,-11,-5,-6,-3,False
21571,5,2,-1,-5,-11,-5,-5,7,False
21572,7,-4,2,-1,-1,1,1,-12,False
21573,-10,-1,-1,-3,0,-1,-1,-17,False
21574,-7,-12,-1,-1,-1,-13,-6,4,False
21575,26,2,5,4,0,-2,-1,2,False
21576,-39,-5,1,-6,-9,0,-1,1,False
21577,8,0,-8,-4,-1,-6,-6,-23,False
21578,-26,-6,-5,-5,-9,-3,2,2,False
21579,-2,-2,-1,2,4,0,-2,-2,False
21580,-16,0,-1,-1,1,-1,-1,-6,False
21581,10,5,-2,0,2,-7,3,18,False
21582,-9,5,0,-1,2,10,-2,2,False
21583,69,-9,-4,0,-2,-1,0,11,False
21584,-4,3,-2,0,-5,1,4,13,False
21585,-44,2,-2,-2,-2,0,-2,-12,False
21586,12,9,5,8,15,5,-3,-17,False
21587,0,-2,1,-2,-2,-4,-4,-5,False
21588,-19,2,-7,-7,-8,-2,4,6,False
21589,-5,13,12,2,5,5,1,-13,False
21590,6,18,9,0,1,0,0,3,False
21591,-36,-16,-5,-1,-2,-4,-1,11,False
21592,11,-15,-5,-3,-1,-2,-4,-3,False
21593,-15,5,-1,2,-3,-7,1,9,False
21594,2,-2,-11,-4,-1,-2,0,10,False
21595,-12,-17,9,2,-1,2,2,-1,False
21596,16,-2,-4,-2,2,0,1,0,False
21597,-13,8,9,-2,2,0,1,4,False
21598,-17,-4,-1,0,-5,-1,-1,3,False
21599,3,-16,-8,2,2,2,-4,-4,False
21600,-4,4,1,0,2,-2,0,3,False
21601,-5,2,-5,0,-2,2,0,7,False
21602,13,0,-1,1,-1,-2,0,4,False
21603,16,15,-7,-6,-6,-5,-4,0,False
21604,5,-4,1,3,5,1,-2,-6,False
21605,4,-7,-3,-4,0,2,4,4,False
21606,2,-6,-4,-5,-6,-3,-1,-5,False
21607,-3,-1,-2,-1,1,0,-1,0,False
21608,-9,17,3,-1,-2,-1,-2,-8,False
21609,4,7,1,1,2,-2,0,9,False
21610,-13,-14,-10,-6,-5,-3,0,-4,False
21611,0,21,8,3,1,-1,-2,3,False
21612,12,-8,-4,-3,-2,-3,-4,-2,False
21613,0,7,-5,-3,-3,-1,0,3,False
21614,-8,-16,-4,0,2,-1,-1,-1,False
21615,4,-8,-4,-2,-1,0,-1,4,False
21616,1,-7,0,-2,1,4,1,4,False
21617,4,-1,-6,-4,-2,-3,-2,-7,False
21618,-3,-35,-4,1,-1,-1,-1,-7,False
21619,2,7,12,4,4,1,-2,-6,False
21620,1,11,3,0,-1,-2,0,2,False
21621,-7,-10,-2,1,0,-1,-1,-3,False
21622,0,15,5,1,0,1,0,-4,False
21623,2,4,-2,0,0,-1,-1,-3,False
21624,-2,4,-1,-2,-2,-2,1,3,False
21625,1,2,1,-1,0,2,0,-1,False
21626,-6,-3,-3,-2,-1,-3,-3,-6,False
21627,-1,-8,-4,-3,-3,-1,-1,1,False
21628,1,-1,0,-2,-1,1,-1,3,False
21629,1,-3,2,2,1,1,-2,-6,False
21630,-2,1,0,2,0,-2,-1,2,False
21631,7,-3,-3,-3,0,0,0,0,False
21632,2,13,0,-2,-2,0,1,4,False
21633,-1,-6,-4,-4,-1,0,-4,-7,False
21634,-2,4,0,0,-2,1,-1,5,False
21635,0,-9,-1,2,0,1,-1,-12,False
21636,-10,-14,-5,-3,-3,-3,1,2,False
21637,-1,0,-4,4,2,-1,-3,-3,False
21638,-2,3,4,1,-2,0,3,9,False
21639,4,0,3,1,0,-2,1,6,False
21640,-2,-1,0,-2,-2,0,-1,1,False
21641,-1,5,1,1,2,1,0,3,False
21642,-1,6,-6,-1,-2,-1,-3,-6,False
21643,-3,11,-1,-5,-3,-1,0,0,False
21644,1,-4,-5,2,1,0,0,1,False
21645,1,-6,0,0,-1,-1,-2,0,False
21646,-2,12,6,1,-2,-1,0,2,False
21647,-3,-3,6,0,0,1,4,-4,False
21648,0,5,0,1,0,-1,0,-7,False
21649,3,0,-3,-1,-1,-1,-2,1,False
21650,-4,-25,-4,-1,-1,1,-1,-3,False
21651,0,-2,0,0,0,0,-2,-5,False
21652,0,-3,-5,-7,-4,-1,-1,1,False
21653,-3,-5,4,5,4,2,0,-4,False
21654,1,8,-1,-3,-3,-1,-2,-2,False
21655,9,13,0,-2,6,0,0,-1,False
21656,1,3,4,0,-3,0,-1,4,False
21657,3,2,4,9,8,-2,0,2,False
21658,1,9,0,-2,3,0,0,-1,False
21659,-1,-9,-4,0,3,0,1,-14,False
21660,-1,-18,-5,-5,-6,-2,-1,-5,False
21661,-1,1,0,-2,0,-2,2,5,False
21662,9,-11,-9,-6,-6,-1,0,7,False
21663,5,6,4,0,0,-1,-3,4,False
21664,-4,-1,-5,-5,-4,-1,-1,1,False
21665,-1,6,-3,-2,-1,-2,-2,-6,False
21666,-4,-8,2,1,-6,0,-1,-6,False
21667,2,-6,-2,-1,-2,-1,1,0,False
21668,7,-6,4,20,15,4,-2,-1,False
21669,8,-5,-6,-5,27,1,-1,1,False
21670,-4,10,1,-10,-23,-4,-3,-5,False
21671,-30,-11,0,10,35,-5,-6,-11,False
21672,3,-6,-9,-27,-35,-5,-2,-5,False
21673,11,14,-4,-22,-20,-3,-9,1,False
21674,-24,-2,7,9,-5,-2,0,2,False
21675,-9,-10,3,39,49,5,0,-4,False
21676,-6,-3,2,11,18,7,2,-6,False
21677,9,7,-4,-16,-28,-8,3,-3,False
21678,-34,-3,-3,-6,6,-1,-1,-6,False
21679,-25,-8,0,11,8,4,-3,-4,False
21680,5,1,-5,-8,-9,-7,-2,-6,False
21681,6,0,1,-7,-27,-4,-16,3,False
21682,22,-1,-1,2,-5,-2,1,0,False
21683,-8,-10,-3,-4,-4,2,9,-1,False
21684,9,9,-2,-2,11,1,-1,1,False
21685,-13,10,0,-3,-6,-1,4,0,False
21686,36,-10,3,-2,-3,-4,1,2,False
21687,8,19,27,3,-8,3,5,0,False
21688,-24,5,0,4,5,2,0,1,False
21689,26,7,-4,-6,-14,-2,-3,-8,False
21690,6,7,5,8,8,0,0,2,False
21691,13,-3,-5,1,0,-8,0,0,False
21692,-4,-9,-4,11,10,-1,-2,-1,False
21693,-3,2,-2,-4,-5,-1,7,2,False
21694,3,8,5,1,0,-1,-2,0,False
21695,18,16,-4,9,6,5,0,2,False
21696,3,2,5,16,9,5,0,-2,False
21697,7,-6,-5,-16,-26,-4,-1,2,False
21698,4,-2,-9,-7,2,11,1,3,False
21699,-8,-3,-4,1,2,2,-1,7,False
21700,3,-6,-3,-11,-14,-9,-5,-5,False
